IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,58.23,,,,,,58.23,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,BFA,Burkina Faso,Year,2015,false,Sex,Male,MLE,,,,,,,,,,58.24,,,,,,58.24,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2015,false,Sex,Male,MLE,,,,,,,,,,58.25,,,,,,58.25,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,ZWE,Zimbabwe,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,58.48,,,,,,58.48,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,SWZ,Eswatini,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,58.71,,,,,,58.71,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,GIN,Guinea,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,58.81,,,,,,58.81,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,CMR,Cameroon,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,59.11,,,,,,59.11,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,AGO,Angola,Year,2015,false,Sex,Male,MLE,,,,,,,,,,59.13,,,,,,59.13,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,TGO,Togo,Year,2015,false,Sex,Male,MLE,,,,,,,,,,59.24,,,,,,59.24,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,NAM,Namibia,Year,2015,false,Sex,Male,MLE,,,,,,,,,,59.36,,,,,,59.36,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,ERI,Eritrea,Year,2015,false,Sex,Male,MLE,,,,,,,,,,59.4,,,,,,59.4,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,MOZ,Mozambique,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,59.45,,,,,,59.45,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,NGA,Nigeria,Year,2015,false,Sex,Male,MLE,,,,,,,,,,59.59,,,,,,59.59,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,TCD,Chad,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,59.63,,,,,,59.63,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,BEN,Benin,Year,2015,false,Sex,Male,MLE,,,,,,,,,,59.66,,,,,,59.66,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,MWI,Malawi,Year,2015,false,Sex,Male,MLE,,,,,,,,,,59.67,,,,,,59.67,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,SSD,South Sudan,Year,2015,false,Sex,Male,MLE,,,,,,,,,,59.8,,,,,,59.8,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,ZAF,South Africa,Year,2015,false,Sex,Male,MLE,,,,,,,,,,59.82,,,,,,59.82,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,BDI,Burundi,Year,2015,false,Sex,Male,MLE,,,,,,,,,,59.84,,,,,,59.84,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,GIN,Guinea,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,60.07,,,,,,60.07,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2015,false,Sex,Male,MLE,,,,,,,,,,60.14,,,,,,60.14,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,60.2,,,,,,60.2,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2015,false,Sex,Male,MLE,,,,,,,,,,60.28,,,,,,60.28,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,NER,Niger,Year,2015,false,Sex,Male,MLE,,,,,,,,,,60.28,,,,,,60.28,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,MLI,Mali,Year,2015,false,Sex,Male,MLE,,,,,,,,,,60.36,,,,,,60.36,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,60.44,,,,,,60.44,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,ZMB,Zambia,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,60.5,,,,,,60.5,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,LBR,Liberia,Year,2015,false,Sex,Male,MLE,,,,,,,,,,60.65,,,,,,60.65,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,60.81,,,,,,60.81,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,UGA,Uganda,Year,2015,false,Sex,Male,MLE,,,,,,,,,,60.81,,,,,,60.81,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2015,false,Sex,Male,MLE,,,,,,,,,,60.88,,,,,,60.88,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,MLI,Mali,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,60.89,,,,,,60.89,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,BFA,Burkina Faso,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,60.92,,,,,,60.92,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,BWA,Botswana,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,60.93,,,,,,60.93,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,ZWE,Zimbabwe,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,60.96,,,,,,60.96,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,CMR,Cameroon,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,60.99,,,,,,60.99,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2015,false,Sex,Male,MLE,,,,,,,,,,61.04,,,,,,61.04,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,61.13,,,,,,61.13,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,NGA,Nigeria,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,61.16,,,,,,61.16,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,LBR,Liberia,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,61.17,,,,,,61.17,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,KIR,Kiribati,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,61.37,,,,,,61.37,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,MLI,Mali,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,61.41,,,,,,61.41,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,NER,Niger,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,61.54,,,,,,61.54,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,61.65,,,,,,61.65,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,LBR,Liberia,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,61.68,,,,,,61.68,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,KEN,Kenya,Year,2015,false,Sex,Male,MLE,,,,,,,,,,61.71,,,,,,61.71,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,AGO,Angola,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,61.72,,,,,,61.72,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,61.83,,,,,,61.83,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,TGO,Togo,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,61.92,,,,,,61.92,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,BEN,Benin,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,61.96,,,,,,61.96,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,GHA,Ghana,Year,2015,false,Sex,Male,MLE,,,,,,,,,,61.97,,,,,,61.97,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,SSD,South Sudan,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,61.99,,,,,,61.99,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2015,false,Sex,Male,MLE,,,,,,,,,,62.02,,,,,,62.02,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,BDI,Burundi,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,62.05,,,,,,62.05,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,HTI,Haiti,Year,2015,false,Sex,Male,MLE,,,,,,,,,,62.09,,,,,,62.09,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,GAB,Gabon,Year,2015,false,Sex,Male,MLE,,,,,,,,,,62.11,,,,,,62.11,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,GMB,Gambia,Year,2015,false,Sex,Male,MLE,,,,,,,,,,62.18,,,,,,62.18,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,ERI,Eritrea,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,62.29,,,,,,62.29,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,GUY,Guyana,Year,2015,false,Sex,Male,MLE,,,,,,,,,,62.31,,,,,,62.31,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2015,false,Sex,Male,MLE,,,,,,,,,,62.34,,,,,,62.34,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,62.35,,,,,,62.35,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,COG,Congo,Year,2015,false,Sex,Male,MLE,,,,,,,,,,62.56,,,,,,62.56,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2015,false,Sex,Male,MLE,,,,,,,,,,62.57,,,,,,62.57,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,ZAF,South Africa,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,62.57,,,,,,62.57,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,HTI,Haiti,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,62.61,,,,,,62.61,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,62.73,,,,,,62.73,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,62.74,,,,,,62.74,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,NGA,Nigeria,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,62.8,,,,,,62.8,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2015,false,Sex,Male,MLE,,,,,,,,,,62.84,,,,,,62.84,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,NER,Niger,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,62.86,,,,,,62.86,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,MDG,Madagascar,Year,2015,false,Sex,Male,MLE,,,,,,,,,,62.87,,,,,,62.87,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,NAM,Namibia,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,62.87,,,,,,62.87,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,62.96,,,,,,62.96,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,ZMB,Zambia,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,63.02,,,,,,63.02,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,MWI,Malawi,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,63.04,,,,,,63.04,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,COG,Congo,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,63.11,,,,,,63.11,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2015,false,Sex,Male,MLE,,,,,,,,,,63.12,,,,,,63.12,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,HTI,Haiti,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,63.13,,,,,,63.13,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2015,false,Sex,Male,MLE,,,,,,,,,,63.38,,,,,,63.38,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,BFA,Burkina Faso,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,63.45,,,,,,63.45,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,MNG,Mongolia,Year,2015,false,Sex,Male,MLE,,,,,,,,,,63.45,,,,,,63.45,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,COG,Congo,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,63.59,,,,,,63.59,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,BWA,Botswana,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,63.93,,,,,,63.93,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,GMB,Gambia,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,64.14,,,,,,64.14,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,KEN,Kenya,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,64.17,,,,,,64.17,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,64.18,,,,,,64.18,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,MDG,Madagascar,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,64.19,,,,,,64.19,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,BEN,Benin,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,64.25,,,,,,64.25,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,BDI,Burundi,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,64.26,,,,,,64.26,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,SSD,South Sudan,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,64.3,,,,,,64.3,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2015,false,Sex,Male,MLE,,,,,,,,,,64.32,,,,,,64.32,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,64.4,,,,,,64.4,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,UGA,Uganda,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,64.47,,,,,,64.47,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,64.49,,,,,,64.49,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,AGO,Angola,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,64.5,,,,,,64.5,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,GHA,Ghana,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,64.55,,,,,,64.55,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,64.64,,,,,,64.64,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,64.64,,,,,,64.64,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2015,false,Sex,Male,MLE,,,,,,,,,,64.7,,,,,,64.7,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,64.74,,,,,,64.74,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,TGO,Togo,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,64.83,,,,,,64.83,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,GAB,Gabon,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,64.93,,,,,,64.93,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,ETH,Ethiopia,Year,2015,false,Sex,Male,MLE,,,,,,,,,,65.04,,,,,,65.04,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,COM,Comoros,Year,2015,false,Sex,Male,MLE,,,,,,,,,,65.07,,,,,,65.07,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,ZAF,South Africa,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,65.34,,,,,,65.34,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,65.36,,,,,,65.36,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,65.36,,,,,,65.36,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2015,false,Sex,Male,MLE,,,,,,,,,,65.41,,,,,,65.41,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,ERI,Eritrea,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,65.45,,,,,,65.45,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,SEN,Senegal,Year,2015,false,Sex,Male,MLE,,,,,,,,,,65.46,,,,,,65.46,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,RWA,Rwanda,Year,2015,false,Sex,Male,MLE,,,,,,,,,,65.47,,,,,,65.47,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,MDG,Madagascar,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,65.5,,,,,,65.5,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,GUY,Guyana,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,65.59,,,,,,65.59,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2015,false,Sex,Female,FMLE,,,,,,,,,,65.66,,,,,,65.66,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,TKM,Turkmenistan,Year,2015,false,Sex,Male,MLE,,,,,,,,,,65.66,,,,,,65.66,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,FJI,Fiji,Year,2015,false,Sex,Male,MLE,,,,,,,,,,65.77,,,,,,65.77,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,RUS,Russian Federation,Year,2015,false,Sex,Male,MLE,,,,,,,,,,65.85,,,,,,65.85,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2015,false,Sex,Male,MLE,,,,,,,,,,66.19,,,,,,66.19,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2015,false,Sex,Male,MLE,,,,,,,,,,66.2,,,,,,66.2,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,NAM,Namibia,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,66.22,,,,,,66.22,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,GMB,Gambia,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,66.28,,,,,,66.28,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,COM,Comoros,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,66.45,,,,,,66.45,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,MWI,Malawi,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,66.47,,,,,,66.47,,,EN,2020-12-03T23:00:00.000Z
